iter	RMSE
142	0.04856453416
143	0.04847181075
144	0.04841831817
145	0.04834674303
146	0.04829372804
147	0.04819815185
148	0.04815496966
149	0.04804503701
150	0.04795812396
151	0.0477922143
152	0.04769580566
153	0.04759982022
154	0.04749516729
155	0.04743191751
156	0.04727705789
157	0.04714065737
158	0.04710995314
159	0.04701444947
160	0.04692610946
161	0.04688209933
162	0.04683947909
163	0.04678745988
164	0.04671838201
165	0.04667483026
166	0.04662481888
167	0.04654459725
168	0.04642964197
169	0.04634493898
170	0.04630265361
171	0.0462228628
172	0.04619407112
173	0.04607338664
174	0.04602113319
175	0.04592218342
176	0.04584340384
177	0.04580855022
178	0.04565896736
179	0.04559432763
180	0.04551913702
181	0.04547720932
182	0.04541747861
183	0.04538676375
184	0.04531654236
185	0.04515913488
186	0.04508702068
187	0.04499238569
188	0.04491914439
189	0.04487853259
190	0.04483264668
191	0.04474902229
192	0.04469252565
193	0.04462612308
194	0.0445640725
195	0.04446330257
196	0.04436633071
197	0.04433482797
198	0.04428951358
199	0.04423184148
200	0.04419186779
201	0.04410454426
202	0.0440494679
203	0.04400763146
204	0.04393846323
205	0.04381420027
206	0.04376718688
207	0.04373227935
208	0.04370001182
209	0.04362912165
210	0.04355138445
211	0.04348528208
212	0.0434429863
213	0.04338826206
214	0.04325990096
215	0.04321180104
216	0.04315836193
217	0.04309544688
218	0.04300319079
219	0.04297568975
220	0.04290287266
221	0.04279333784
222	0.04273245038
223	0.0427047866
224	0.04268972236
225	0.0426719033
226	0.04262244061
227	0.04256983527
228	0.04254227594
229	0.04249620124
230	0.04246286108
231	0.04242140401
232	0.04234594647
233	0.04231216721
234	0.04221425772
235	0.04216846622
236	0.04214752982
237	0.04205028379
238	0.04202582377
239	0.04197394179
240	0.04194427974
241	0.04188425267
242	0.04183024573
243	0.04177003203
244	0.04172526239
245	0.04166698265
246	0.04157944193
247	0.0415190724
248	0.04150287886
249	0.04142948775
250	0.0413602789
251	0.04132152569
252	0.04127888604
253	0.04120743471
254	0.04116152383
255	0.04114540242
256	0.04109441895
257	0.04105142897
258	0.04102853085
259	0.0409980919
260	0.04095199516
261	0.04091275084
262	0.04086840798
263	0.04081364655
264	0.04077294718
265	0.0407275177
266	0.04067016266
267	0.0406152449
268	0.04058516213
269	0.04053937568
270	0.04048928285
271	0.04044316176
272	0.04040469277
273	0.04037990783
274	0.04031660815
275	0.04025309448
276	0.04021693443
277	0.04016940986
278	0.04013955076
279	0.04009211692
280	0.0400473321
281	0.04002262071
282	0.03998017104
283	0.03993338179
284	0.03986553508
285	0.03980012099
286	0.03975816147
287	0.03973151018
288	0.03972179749
289	0.03968030195
290	0.03964379649
291	0.0396208977
292	0.03954568315
293	0.03952966686
294	0.03950030224
295	0.03947184036
296	0.03945413974
297	0.03940872426
298	0.03935449677
299	0.03931039531
300	0.03929333282
301	0.03921835301
302	0.03919516336
303	0.03915127079
304	0.03913400521
305	0.03910642328
306	0.03904397039
307	0.03902205771
308	0.03899651973
309	0.03894657231
310	0.0388967992
311	0.03887398184
312	0.03885257908
313	0.03877476601
314	0.03872150058
315	0.03867074447
316	0.03863250571
317	0.03861033941
318	0.03857422941
319	0.03852425892
320	0.03849277947
321	0.03848150293
322	0.03845550027
323	0.03842409083
324	0.0383844622
325	0.03836727352
326	0.03831510339
327	0.03824606665
328	0.03823026633
329	0.03816892686
330	0.03811907178
331	0.03809133039
332	0.03807935011
333	0.03805920995
334	0.03801197139
335	0.03797966642
336	0.03795376731
337	0.03793455064
338	0.03788493119
339	0.03784709003
340	0.03781799459
341	0.03778446654
342	0.0377654925
343	0.03773157718
344	0.03769160527
345	0.03764565676
346	0.03760404233
347	0.03755957618
348	0.03750520036
349	0.03747305816
350	0.03743158978
351	0.03742512488
352	0.03741775839
353	0.03738619123
354	0.03734358333
355	0.03731066904
356	0.03726005345
357	0.03721962318
358	0.03720300067
359	0.03716639768
360	0.03713436458
361	0.0370945668
362	0.03706465323
363	0.03704595014
364	0.03703081344
365	0.03699963291
366	0.0369481433
367	0.03692611361
368	0.03688741625
369	0.03684275503
370	0.03680539025
371	0.03677906299
372	0.03673981815
373	0.03670901284
374	0.03668387371
375	0.03666636339
376	0.03665369238
377	0.0366267881
378	0.03658739991
379	0.03654485962
380	0.03652418441
381	0.03651302622
382	0.03647548083
383	0.03645266094
384	0.03640378393
385	0.03636396422
386	0.0363516766
387	0.03632361618
388	0.03628319178
389	0.03625556865
390	0.03623236405
391	0.03619709476
392	0.03617651463
393	0.03611973577
394	0.03609934294
395	0.03606213866
396	0.03603317905
397	0.03601312656
398	0.03596593264
399	0.03594884476
400	0.03593724076
401	0.03588926524
402	0.03586765458
403	0.03585148339
404	0.03582239286
405	0.03581247245
406	0.03578454184
407	0.03575539987
408	0.03573384257
409	0.03572144951
410	0.0357014331
411	0.03567414508
412	0.03564881229
413	0.03562293347
414	0.03560620624
415	0.03559764096
416	0.0355526463
417	0.03552272731
418	0.0354963824
419	0.03547777952
420	0.03545347912
421	0.03541740225
422	0.03540335552
423	0.03537551583
424	0.03535514737
425	0.03534067128
426	0.03532846624
427	0.03530203785
428	0.03528977162
429	0.03528125039
430	0.03525279452
431	0.03523628351
432	0.03521965193
433	0.03518169768
434	0.03516105203
435	0.03512302374
436	0.03508503069
437	0.03507265137
438	0.03505720673
439	0.0350146593
440	0.03499383528
441	0.03498420013
442	0.03496730379
443	0.0349469133
444	0.03491327329
445	0.03490606696
446	0.03487209993
447	0.03484312429
448	0.03483475429
449	0.03481745616
450	0.03479566512
451	0.03477880887
452	0.03474841568
453	0.03472357216
454	0.03470844646
455	0.03468777066
456	0.03465918401
457	0.03463490948
458	0.03462369084
459	0.03461013642
460	0.03459270777
461	0.03458314205
462	0.03456822452
463	0.03454690204
464	0.03452233555
465	0.03449006351
466	0.03446249259
467	0.03445576881
468	0.03444664825
469	0.03443094527
470	0.03441634935
471	0.03438288366
472	0.03435172361
473	0.034333122
474	0.03430460411
475	0.03428479827
476	0.03427852921
477	0.03426169914
478	0.03424254907
479	0.03422268494
480	0.03421709531
481	0.03420060161
482	0.03416667382
483	0.03414568472
484	0.03413778854
485	0.03412522921
486	0.03410208914
487	0.03409297187
488	0.03407540553
489	0.03405258453
490	0.03403136818
491	0.03399819018
492	0.03398492046
493	0.03396118085
494	0.0339513549
495	0.0339296729
496	0.03390617345
497	0.03388816222
498	0.03385522513
499	0.03383207997
500	0.03382504515
501	0.03381174624
502	0.03378547002
503	0.03376723722
504	0.03375606835
505	0.03373025524
506	0.03371523435
507	0.03369137444
508	0.03368178485
509	0.03366401923
510	0.03363954569
511	0.03362267982
512	0.03360291246
513	0.03359417058
514	0.03357842982
515	0.0335585511
516	0.03353127221
517	0.03351531238
518	0.03348655732
519	0.03346851186
520	0.03345442173
521	0.03343035202
522	0.03342138278
523	0.03340539183
524	0.03337656504
525	0.03335788994
526	0.0333488689
527	0.03332705807
528	0.03331897503
529	0.03330118
530	0.03327230597
531	0.03325916797
532	0.03324082635
533	0.0332069838
534	0.03319331348
535	0.03317845846
536	0.03317124103
537	0.03315565303
538	0.03314640777
539	0.03311953006
540	0.03308396509
541	0.03306106234
542	0.03304692649
543	0.03303851743
544	0.03301893861
545	0.03300356205
546	0.03298874588
547	0.03297301036
548	0.03295065341
549	0.03293524913
550	0.03291179814
551	0.03288273769
552	0.03287234023
553	0.03285189757
554	0.03281907372
555	0.03280225404
556	0.03279417743
557	0.03278661253
558	0.03277903926
559	0.03276398463
560	0.03275139214
561	0.03274196067
562	0.03272385366
563	0.03271971776
564	0.03269647234
565	0.0326809212
566	0.0326709154
567	0.03266388578
568	0.03265207382
569	0.0326281724
570	0.03261462848
571	0.03260589144
572	0.03259380387
573	0.03258395411
574	0.03256527496
575	0.03255119813
576	0.03254367182
577	0.03253232083
578	0.03252525766
579	0.03251889838
580	0.03249572999
581	0.0324869099
582	0.03247654372
583	0.03246210962
584	0.03245411719
585	0.03244228873
586	0.0324217881
587	0.03241739406
588	0.0323974308
589	0.032369899
590	0.03234708325
591	0.03234187371
592	0.03232374653
593	0.03230657024
594	0.03229946392
595	0.03227739169
596	0.03226514012
597	0.03225926987
598	0.03225520693
599	0.0322496852
600	0.0322442347
601	0.03222760889
602	0.032201264
603	0.03217793403
604	0.03215250309
605	0.03213378947
606	0.03212051259
607	0.03210852536
608	0.03208537129
609	0.03206889293
610	0.03205131316
611	0.03203903287
612	0.03202437481
613	0.03201394997
614	0.03200987332
615	0.03200330814
616	0.03199262861
617	0.03197821512
618	0.03197195929
619	0.03195718827
620	0.03194872072
621	0.03193808475
622	0.03192518437
623	0.0319014475
624	0.03189095226
625	0.03187369882
626	0.03186135781
627	0.03185728174
628	0.03184638335
629	0.03182739066
630	0.03181304562
631	0.03178886962
632	0.031765992
633	0.03175083917
634	0.03173403396
635	0.0317274766
636	0.0317138825
637	0.03170135617
638	0.03168495125
639	0.03167286968
640	0.0316442427
641	0.0316269917
642	0.03161289282
643	0.03159569084
644	0.0315853806
645	0.03157605537
646	0.03156566419
647	0.03154443929
648	0.03152250088
649	0.03150809107
650	0.03150063123
651	0.03148597459
652	0.0314747503
653	0.0314638267
654	0.03144551087
655	0.03143957782
656	0.0314113463
657	0.0314019536
658	0.03138983977
659	0.03137822343
660	0.0313655453
661	0.03135869213
662	0.03135175351
663	0.0313407086
664	0.03133607074
665	0.03131263428
666	0.03130607057
667	0.03129800254
668	0.0312897933
669	0.0312759684
670	0.0312597603
671	0.03124927249
672	0.03123850383
673	0.03122817062
674	0.03122334169
675	0.03121775194
676	0.03120501702
677	0.03119855702
678	0.03118594709
679	0.03117861495
680	0.03115870576
681	0.0311440749
682	0.03113513471
683	0.0311191631
684	0.03110893432
685	0.03109988207
686	0.03108213354
687	0.03106451867
688	0.03105332368
689	0.03104556231
690	0.03103850874
691	0.03102971132
692	0.03100667676
693	0.03099369476
694	0.03097863014
695	0.03097049168
696	0.03095554792
697	0.03094359562
698	0.03093074159
699	0.03091342151
700	0.03089675131
701	0.03088529655
702	0.03086840341
703	0.03086459494
704	0.03085424679
705	0.03084169166
706	0.03082748239
707	0.03080991258
708	0.03080379758
709	0.03079895286
710	0.03077966119
711	0.03076198192
712	0.03075661132
713	0.03075200945
714	0.03073845554
715	0.03072755924
716	0.03071608659
717	0.03070488989
718	0.03069975844
719	0.03069324753
720	0.03068204437
721	0.03066290412
722	0.03064979867
723	0.03063405336
724	0.03062373135
725	0.03061426192
726	0.03059438782
727	0.03057773874
728	0.03056817909
729	0.0305577282
730	0.03055279998
731	0.03054080559
732	0.03053446791
733	0.0305151913
734	0.03050983503
735	0.03049671206
736	0.03047549747
737	0.03046561648
738	0.03044593371
739	0.03041634085
740	0.03039517478
741	0.03038651195
742	0.03038067273
743	0.03037391601
744	0.03036767594
745	0.03035073823
746	0.03033222812
747	0.03032470074
748	0.03031394479
749	0.03030665983
750	0.03029927264
751	0.03028778236
752	0.03027060473
753	0.03026652886
754	0.03025631297
755	0.03024908436
756	0.03023373834
757	0.03022657282
758	0.03022009091
759	0.0302086793
760	0.03019020321
761	0.03018249545
762	0.03017274413
763	0.03016558099
764	0.03015418844
765	0.03014552448
766	0.03013661511
767	0.03012583584
768	0.0301222272
769	0.03010952982
770	0.030100928
771	0.03008247867
772	0.03008023169
773	0.03006543387
774	0.03005938688
775	0.03005131209
776	0.03004181854
777	0.03002784106
778	0.03002147218
779	0.03001047133
780	0.02999884202
781	0.02999668221
782	0.02998872181
783	0.0299788201
784	0.02997042229
785	0.02996673002
786	0.02995720121
787	0.02994487749
788	0.02994230526
789	0.0299336007
790	0.02992233439
791	0.02991732378
792	0.02989777435
793	0.02989383688
794	0.02988828392
795	0.02987982177
796	0.02986769848
797	0.02985456525
798	0.02984301122
799	0.02984049294
