iter	RMSE
0	0.171148837
1	0.1593617955
2	0.148954785
3	0.1398172154
4	0.131840247
5	0.1247782586
6	0.1186896073
7	0.1133277671
8	0.1086481531
9	0.1047215621
10	0.1012186531
11	0.09820109963
12	0.09570762235
13	0.09349683517
14	0.09139057896
15	0.08951286638
16	0.08764192048
17	0.08620109337
18	0.08488928349
19	0.08395728133
20	0.08305006685
21	0.08227803655
22	0.08137399528
23	0.0804927171
24	0.07990699807
25	0.07940576063
26	0.07880409605
27	0.0781613031
28	0.0778006923
29	0.07719928959
30	0.07670302639
31	0.07632631662
32	0.07589432531
33	0.07564991611
34	0.0753892583
35	0.07501115753
36	0.07470005173
37	0.07444593159
38	0.07409871992
39	0.07394041465
40	0.07366483618
41	0.07336712565
42	0.0731135916
43	0.07284467374
44	0.07255385658
45	0.07241564789
46	0.07225264628
47	0.07195875173
48	0.07182055789
49	0.07149582393
50	0.07127469959
51	0.07115424776
52	0.07104662512
53	0.07092407817
54	0.07065074486
55	0.07051253772
56	0.07037359225
57	0.07016163375
58	0.07010169831
59	0.06993076939
60	0.06973000787
61	0.06949799201
62	0.06936254747
63	0.06922631825
64	0.06901455865
65	0.06885355727
66	0.06870902546
67	0.06859481212
68	0.06846744695
69	0.06837477759
70	0.06823507508
71	0.06812487131
72	0.06801396425
73	0.06793467115
74	0.06784482537
75	0.06764129929
76	0.06749431382
77	0.06736452319
78	0.06727489614
79	0.06720940276
80	0.06701675958
81	0.0669240886
82	0.06682060486
83	0.06675372912
84	0.06667433252
85	0.06657987492
86	0.06646006162
87	0.06633002602
88	0.06629149454
89	0.06617762249
90	0.06604450684
91	0.0658847463
92	0.06582977964
93	0.06573131205
94	0.06563540779
95	0.06552742649
96	0.06534286455
97	0.06531477779
98	0.06520190137
99	0.06507119757
100	0.06497840542
101	0.0649366829
102	0.0648843184
103	0.06477857018
104	0.06471324718
105	0.06462077151
106	0.06455444593
107	0.06447087215
108	0.06437630887
109	0.06432511295
110	0.06422523449
111	0.06415201129
112	0.06409423762
113	0.06398207115
114	0.06384290819
115	0.06374613888
116	0.06370554724
117	0.06359988571
118	0.06348034827
119	0.06346052452
120	0.06334729187
121	0.06330977303
122	0.0632568589
123	0.06305547358
124	0.06294010548
125	0.06281359974
126	0.06271365919
127	0.06268066052
128	0.06262127066
129	0.06254403573
130	0.06241126972
131	0.06226767725
132	0.0621781978
133	0.06214643485
134	0.0620975503
135	0.06207554947
136	0.06206085638
137	0.06202296002
138	0.06195552798
139	0.06190004597
140	0.06180922795
141	0.06172338222
142	0.0616141902
143	0.06153808461
144	0.0614565654
145	0.06139939647
146	0.06135250201
147	0.0612719293
148	0.06122068773
149	0.06113610474
150	0.06106636548
151	0.06102011053
152	0.06094155939
153	0.06088814834
154	0.06084111606
155	0.06074784367
156	0.06069295007
157	0.0606784384
158	0.06059140538
159	0.06049810914
160	0.06040374614
161	0.06029704634
162	0.06023530434
163	0.06017931056
164	0.06013859175
165	0.06010175413
166	0.06004024682
167	0.0600184081
168	0.05993503745
169	0.05988485648
170	0.05982857896
171	0.05981107111
172	0.05973159557
173	0.05968544659
174	0.05956915574
175	0.05953290361
176	0.05943845361
177	0.05932663739
178	0.05924682446
179	0.05921466777
180	0.05914255669
181	0.05911507928
182	0.05906235732
183	0.05897059023
184	0.05891709532
185	0.0588962291
186	0.05886119005
187	0.0587918758
188	0.05871359254
189	0.05868211531
190	0.05861290141
191	0.0585645025
192	0.05848458326
193	0.05844553837
194	0.05838542165
195	0.05830011516
196	0.05823426157
197	0.05818968188
198	0.05812940717
199	0.05810053495
